GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250173872022,250173872022,"Block Group 2, Census Tract 3872.02, Middlesex County, Massachusetts",281,40,0,12,0,12,0,12,0,12,7,11,10,15,7,11,10,15,20,16,8,13,4,6,44,30,0,12,39,25,24,23,108,41
1500000US250173872023,250173872023,"Block Group 3, Census Tract 3872.02, Middlesex County, Massachusetts",710,56,13,20,9,14,0,12,14,20,9,13,40,31,0,12,22,24,32,27,60,38,33,29,36,28,88,47,73,45,98,41,183,55
1500000US250173881001,250173881001,"Block Group 1, Census Tract 3881, Middlesex County, Massachusetts",1022,83,14,12,33,26,0,12,39,28,7,11,10,15,16,18,8,13,36,30,60,37,96,61,75,39,131,58,76,45,173,62,248,75
1500000US250173881002,250173881002,"Block Group 2, Census Tract 3881, Middlesex County, Massachusetts",527,75,11,17,0,12,21,24,15,16,11,18,0,12,23,27,25,29,0,12,8,13,33,25,21,22,43,30,26,29,62,46,228,60
1500000US250173881003,250173881003,"Block Group 3, Census Tract 3881, Middlesex County, Massachusetts",739,95,25,27,12,19,10,15,31,27,31,47,38,33,71,66,49,40,44,34,101,70,51,52,91,62,74,78,19,23,65,43,27,25
1500000US250173882001,250173882001,"Block Group 1, Census Tract 3882, Middlesex County, Massachusetts",456,131,54,51,0,12,50,80,31,35,0,12,16,26,0,12,14,22,26,30,11,18,85,75,28,31,55,45,19,26,25,29,42,65
1500000US250173882002,250173882002,"Block Group 2, Census Tract 3882, Middlesex County, Massachusetts",1130,155,31,35,0,12,13,22,17,27,17,22,14,22,26,35,12,18,91,94,118,99,92,70,260,107,54,44,123,91,127,110,135,88
1500000US250173882003,250173882003,"Block Group 3, Census Tract 3882, Middlesex County, Massachusetts",840,148,0,12,64,69,58,72,75,60,39,63,29,40,13,24,51,56,26,40,75,74,192,128,46,43,29,35,80,57,0,12,63,59
1500000US250173883001,250173883001,"Block Group 1, Census Tract 3883, Middlesex County, Massachusetts",778,144,343,134,274,87,57,59,35,37,0,12,18,26,0,12,0,12,0,12,0,12,49,47,2,6,0,12,0,12,0,12,0,12
1500000US250173883002,250173883002,"Block Group 2, Census Tract 3883, Middlesex County, Massachusetts",711,121,160,89,119,60,17,21,29,35,30,43,37,37,27,25,48,48,0,12,15,19,16,24,77,42,70,57,43,44,8,13,15,17
1500000US250173883003,250173883003,"Block Group 3, Census Tract 3883, Middlesex County, Massachusetts",140,63,34,43,69,58,9,14,19,31,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250173883004,250173883004,"Block Group 4, Census Tract 3883, Middlesex County, Massachusetts",242,90,6,11,56,64,52,33,0,12,0,12,8,13,10,15,3,8,12,15,55,51,23,30,17,27,0,12,0,12,0,12,0,12
1500000US250179800001,250179800001,"Block Group 1, Census Tract 9800, Middlesex County, Massachusetts",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US250214001001,250214001001,"Block Group 1, Census Tract 4001, Norfolk County, Massachusetts",238,114,56,53,9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,41,0,12,55,87,31,35,40,46,22,29
1500000US250214001002,250214001002,"Block Group 2, Census Tract 4001, Norfolk County, Massachusetts",491,111,54,44,0,12,0,12,17,29,16,27,0,12,11,17,56,84,0,12,42,44,49,53,66,48,14,22,52,48,55,62,59,47
1500000US250214001003,250214001003,"Block Group 3, Census Tract 4001, Norfolk County, Massachusetts",1059,143,56,53,93,66,0,12,0,12,57,89,20,31,0,12,22,34,17,28,13,21,116,90,54,50,103,65,139,103,155,73,214,80
1500000US250214001004,250214001004,"Block Group 4, Census Tract 4001, Norfolk County, Massachusetts",657,138,18,30,0,12,27,32,0,12,40,43,93,105,0,12,18,28,0,12,21,31,8,14,18,31,35,38,139,101,47,49,193,83
1500000US250214002001,250214002001,"Block Group 1, Census Tract 4002, Norfolk County, Massachusetts",611,153,211,120,64,88,15,24,0,12,15,24,55,74,21,35,33,37,0,12,9,15,20,32,120,99,20,32,13,22,0,12,15,23
1500000US250214002002,250214002002,"Block Group 2, Census Tract 4002, Norfolk County, Massachusetts",1583,176,200,101,53,50,0,12,64,63,18,30,59,93,49,46,17,27,17,29,27,42,293,137,104,62,186,88,44,47,127,82,325,127
1500000US250214002003,250214002003,"Block Group 3, Census Tract 4002, Norfolk County, Massachusetts",583,104,39,32,0,12,36,40,0,12,16,29,0,12,0,12,40,46,0,12,30,36,22,37,58,56,71,48,55,53,42,48,174,63
1500000US250214003001,250214003001,"Block Group 1, Census Tract 4003, Norfolk County, Massachusetts",391,67,14,23,0,12,7,12,0,12,0,12,10,15,9,14,15,18,0,12,29,45,16,17,34,29,52,35,40,31,42,27,123,63
1500000US250214003002,250214003002,"Block Group 2, Census Tract 4003, Norfolk County, Massachusetts",655,80,12,15,15,13,8,13,15,15,13,16,49,38,26,25,22,26,0,12,33,42,10,17,114,61,79,44,57,46,53,31,149,57
1500000US250214003003,250214003003,"Block Group 3, Census Tract 4003, Norfolk County, Massachusetts",554,84,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,55,48,43,40,35,28,52,33,65,44,113,66,178,67
1500000US250214004001,250214004001,"Block Group 1, Census Tract 4004, Norfolk County, Massachusetts",1053,143,147,68,41,39,65,54,0,12,32,38,55,56,0,12,0,12,17,26,72,58,34,36,119,65,37,44,60,56,145,98,229,101
1500000US250214004002,250214004002,"Block Group 2, Census Tract 4004, Norfolk County, Massachusetts",1216,155,126,68,30,36,0,12,42,40,0,12,33,37,64,60,68,84,0,12,0,12,123,84,103,69,71,68,113,100,149,124,294,114
1500000US250214004003,250214004003,"Block Group 3, Census Tract 4004, Norfolk County, Massachusetts",424,90,0,12,0,12,0,12,0,12,0,12,23,37,11,21,0,12,0,12,16,25,33,38,90,69,75,54,89,84,32,36,55,44
1500000US250214005001,250214005001,"Block Group 1, Census Tract 4005, Norfolk County, Massachusetts",1101,153,51,45,66,69,12,20,34,39,26,23,42,60,17,30,0,12,31,31,0,12,66,52,91,55,77,53,215,110,225,93,148,93
1500000US250214005002,250214005002,"Block Group 2, Census Tract 4005, Norfolk County, Massachusetts",628,130,15,23,14,22,13,22,0,12,17,28,0,12,23,29,0,12,0,12,84,90,28,33,211,128,17,26,40,37,95,72,71,50
1500000US250214005003,250214005003,"Block Group 3, Census Tract 4005, Norfolk County, Massachusetts",554,113,13,21,0,12,0,12,0,12,0,12,18,30,0,12,0,12,0,12,9,15,30,28,30,36,78,60,90,68,127,99,159,62
1500000US250214006001,250214006001,"Block Group 1, Census Tract 4006, Norfolk County, Massachusetts",592,106,17,28,27,29,20,31,40,46,0,12,40,46,0,12,0,12,2,8,37,41,75,61,65,54,79,95,0,12,68,54,122,61
1500000US250214006002,250214006002,"Block Group 2, Census Tract 4006, Norfolk County, Massachusetts",1377,120,43,47,0,12,56,45,0,12,16,25,33,38,80,81,91,84,15,24,32,32,90,65,74,58,149,72,201,128,244,115,253,94
1500000US250214006003,250214006003,"Block Group 3, Census Tract 4006, Norfolk County, Massachusetts",249,52,0,12,0,12,0,12,17,27,0,12,0,12,0,12,12,19,0,12,20,22,9,15,0,12,30,24,32,36,15,24,114,51
1500000US250214007001,250214007001,"Block Group 1, Census Tract 4007, Norfolk County, Massachusetts",445,70,0,12,9,15,0,12,9,13,7,12,23,25,0,12,18,21,17,20,15,18,28,20,37,26,45,32,40,31,49,31,148,64
1500000US250214007002,250214007002,"Block Group 2, Census Tract 4007, Norfolk County, Massachusetts",488,58,0,12,0,12,6,10,25,29,11,18,0,12,22,21,7,11,0,12,12,19,10,15,59,37,46,33,35,28,57,37,198,55
1500000US250214007003,250214007003,"Block Group 3, Census Tract 4007, Norfolk County, Massachusetts",333,56,29,45,10,16,0,12,0,12,17,17,0,12,0,12,0,12,10,16,0,12,10,15,0,12,62,35,46,36,31,21,118,45
1500000US250214008001,250214008001,"Block Group 1, Census Tract 4008, Norfolk County, Massachusetts",470,95,12,19,0,12,0,12,28,22,0,12,0,12,0,12,0,12,0,12,29,37,12,19,90,80,130,80,124,92,13,20,32,26
1500000US250214008002,250214008002,"Block Group 2, Census Tract 4008, Norfolk County, Massachusetts",815,130,23,19,12,20,0,12,0,12,23,27,12,20,35,49,0,12,0,12,40,46,69,48,71,63,105,73,202,105,60,61,163,82
1500000US250214008003,250214008003,"Block Group 3, Census Tract 4008, Norfolk County, Massachusetts",1121,147,115,77,50,50,62,56,17,29,7,12,90,59,43,67,33,37,0,12,52,49,163,74,155,78,119,82,70,46,59,46,86,62
1500000US250214009001,250214009001,"Block Group 1, Census Tract 4009, Norfolk County, Massachusetts",947,95,68,45,45,50,59,53,33,38,21,23,0,12,58,55,35,31,46,25,71,38,50,32,83,44,89,45,110,60,113,57,66,34
1500000US250214009002,250214009002,"Block Group 2, Census Tract 4009, Norfolk County, Massachusetts",293,76,27,25,90,51,60,54,9,14,10,16,8,12,0,12,0,12,10,15,15,17,0,12,9,15,32,26,14,23,0,12,9,15
1500000US250214009003,250214009003,"Block Group 3, Census Tract 4009, Norfolk County, Massachusetts",704,90,37,44,0,12,27,42,12,19,17,19,0,12,18,20,32,36,0,12,89,42,37,31,62,42,68,42,70,57,71,38,164,61
1500000US250214010001,250214010001,"Block Group 1, Census Tract 4010, Norfolk County, Massachusetts",288,54,9,13,0,12,0,12,0,12,19,20,0,12,15,18,0,12,0,12,0,12,35,24,10,14,31,26,56,44,44,30,69,35
1500000US250214010002,250214010002,"Block Group 2, Census Tract 4010, Norfolk County, Massachusetts",250,39,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,43,31,38,27,25,23,46,34,80,33
1500000US250214010003,250214010003,"Block Group 3, Census Tract 4010, Norfolk County, Massachusetts",700,77,93,58,37,45,16,18,48,52,50,39,35,35,30,42,20,21,0,12,40,27,52,30,55,31,33,27,23,21,96,69,72,36
1500000US250214011001,250214011001,"Block Group 1, Census Tract 4011, Norfolk County, Massachusetts",585,79,47,31,7,12,30,38,14,17,22,23,21,22,22,37,0,12,7,11,23,19,40,29,0,12,53,41,49,34,19,22,231,71
1500000US250214011002,250214011002,"Block Group 2, Census Tract 4011, Norfolk County, Massachusetts",334,68,0,12,8,13,0,12,0,12,12,18,0,12,10,15,0,12,12,18,26,41,11,17,6,11,35,29,0,12,55,51,159,52
1500000US250214011003,250214011003,"Block Group 3, Census Tract 4011, Norfolk County, Massachusetts",554,93,0,12,8,14,15,23,0,12,11,17,0,12,0,12,0,12,21,34,0,12,40,55,61,51,32,25,11,17,112,66,243,75
1500000US250214012001,250214012001,"Block Group 1, Census Tract 4012, Norfolk County, Massachusetts",505,115,17,27,0,12,0,12,0,12,0,12,15,24,0,12,0,12,0,12,27,31,24,29,91,88,46,42,29,33,63,50,193,81
1500000US250214012002,250214012002,"Block Group 2, Census Tract 4012, Norfolk County, Massachusetts",427,80,0,12,17,27,18,29,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,61,55,47,42,16,26,119,64,142,76
1500000US250214012003,250214012003,"Block Group 3, Census Tract 4012, Norfolk County, Massachusetts",753,130,43,39,0,12,19,31,17,27,17,27,18,22,0,12,12,19,45,70,17,27,71,67,37,34,101,85,99,71,51,52,206,83
1500000US250214012004,250214012004,"Block Group 4, Census Tract 4012, Norfolk County, Massachusetts",688,110,86,96,0,12,0,12,24,40,20,31,0,12,14,23,0,12,0,12,37,30,14,21,32,35,97,55,29,35,33,37,302,98
1500000US250214021011,250214021011,"Block Group 1, Census Tract 4021.01, Norfolk County, Massachusetts",282,51,27,43,8,13,6,11,0,12,0,12,14,16,15,17,0,12,0,12,23,19,51,36,51,36,19,21,8,12,13,16,47,42
1500000US250214021012,250214021012,"Block Group 2, Census Tract 4021.01, Norfolk County, Massachusetts",366,56,0,12,27,25,19,17,0,12,0,12,6,10,11,16,23,22,15,17,22,19,10,13,103,51,11,16,28,22,31,26,60,46
1500000US250214021013,250214021013,"Block Group 3, Census Tract 4021.01, Norfolk County, Massachusetts",307,89,0,12,0,12,66,84,3,8,0,12,0,12,10,16,31,48,8,12,16,19,16,26,44,32,23,19,36,26,20,22,34,40
1500000US250214021014,250214021014,"Block Group 4, Census Tract 4021.01, Norfolk County, Massachusetts",556,79,10,16,36,43,5,7,18,18,14,16,8,13,62,52,33,41,9,13,9,11,44,37,61,37,30,25,59,54,52,41,106,46
1500000US250214021021,250214021021,"Block Group 1, Census Tract 4021.02, Norfolk County, Massachusetts",301,60,8,12,0,12,13,14,16,17,6,11,7,12,0,12,9,13,0,12,15,20,62,44,47,25,27,22,14,17,40,39,37,25
1500000US250214021022,250214021022,"Block Group 2, Census Tract 4021.02, Norfolk County, Massachusetts",491,79,21,19,16,17,7,11,24,39,38,50,8,12,0,12,8,12,9,13,28,22,56,34,98,48,30,24,30,24,69,51,49,31
1500000US250214021023,250214021023,"Block Group 3, Census Tract 4021.02, Norfolk County, Massachusetts",374,87,51,41,8,12,44,49,27,41,22,34,14,16,7,11,9,13,14,12,47,49,34,26,73,66,15,12,9,15,0,12,0,12
1500000US250214021024,250214021024,"Block Group 4, Census Tract 4021.02, Norfolk County, Massachusetts",487,97,19,32,56,54,20,23,36,26,23,37,23,36,0,12,8,12,0,12,17,19,24,21,29,24,74,54,35,35,41,37,82,50
1500000US250214022001,250214022001,"Block Group 1, Census Tract 4022, Norfolk County, Massachusetts",377,52,12,12,10,15,7,7,0,12,14,14,8,9,7,10,13,13,5,8,38,30,53,37,41,22,47,29,34,26,37,24,51,30
1500000US250214022002,250214022002,"Block Group 2, Census Tract 4022, Norfolk County, Massachusetts",454,53,1,4,11,13,20,13,16,13,13,16,19,18,16,13,0,12,38,31,20,16,35,29,59,27,44,27,75,35,42,23,45,20
1500000US250214023001,250214023001,"Block Group 1, Census Tract 4023, Norfolk County, Massachusetts",323,44,0,12,9,15,0,12,0,12,0,12,33,48,8,11,9,15,9,13,0,12,53,30,45,35,63,33,47,29,40,26,7,13
1500000US250214023002,250214023002,"Block Group 2, Census Tract 4023, Norfolk County, Massachusetts",478,55,16,18,0,12,10,15,16,18,0,12,16,18,8,12,19,20,25,18,12,19,20,22,62,35,34,23,37,27,80,35,123,54
1500000US250214023003,250214023003,"Block Group 3, Census Tract 4023, Norfolk County, Massachusetts",715,71,0,12,10,16,20,24,25,40,12,18,9,14,22,23,20,21,17,18,52,58,72,39,87,42,107,38,46,33,155,48,61,38
1500000US250214024001,250214024001,"Block Group 1, Census Tract 4024, Norfolk County, Massachusetts",487,120,0,12,20,33,0,12,105,94,20,31,31,50,0,12,43,68,0,12,16,27,43,41,20,33,30,34,39,47,60,66,60,46
1500000US250214024002,250214024002,"Block Group 2, Census Tract 4024, Norfolk County, Massachusetts",249,74,0,12,0,12,0,12,0,12,20,32,0,12,0,12,0,12,0,12,0,12,0,12,40,39,19,31,18,30,65,39,87,55
1500000US250214024003,250214024003,"Block Group 3, Census Tract 4024, Norfolk County, Massachusetts",266,77,0,12,0,12,11,18,0,12,0,12,0,12,0,12,0,12,0,12,25,39,18,30,46,42,0,12,0,12,104,60,62,46
1500000US250214024004,250214024004,"Block Group 4, Census Tract 4024, Norfolk County, Massachusetts",318,72,16,25,0,12,0,12,7,12,0,12,0,12,0,12,17,27,11,17,19,30,19,30,90,61,49,46,11,17,35,44,44,44
1500000US250214024005,250214024005,"Block Group 5, Census Tract 4024, Norfolk County, Massachusetts",195,54,12,19,0,12,11,18,0,12,11,16,0,12,0,12,0,12,0,12,17,28,0,12,12,18,26,41,33,38,48,40,25,30
1500000US250214024006,250214024006,"Block Group 6, Census Tract 4024, Norfolk County, Massachusetts",1245,181,49,60,48,56,15,25,32,36,30,29,56,66,0,12,64,60,73,109,129,126,130,135,122,71,149,79,92,61,84,55,172,112
1500000US250214025001,250214025001,"Block Group 1, Census Tract 4025, Norfolk County, Massachusetts",438,87,37,38,11,18,0,12,0,12,25,38,39,52,6,10,0,12,12,19,18,18,22,24,48,42,60,40,7,12,63,36,90,49
1500000US250214025002,250214025002,"Block Group 2, Census Tract 4025, Norfolk County, Massachusetts",1163,118,28,26,14,23,47,39,37,34,94,69,50,42,53,37,30,45,23,21,58,42,81,59,48,27,85,39,65,43,102,63,348,73
1500000US250214031001,250214031001,"Block Group 1, Census Tract 4031, Norfolk County, Massachusetts",204,48,0,12,14,23,0,12,0,12,0,12,0,12,0,12,19,29,0,12,12,18,0,12,16,25,0,12,0,12,15,24,128,48
1500000US250214031002,250214031002,"Block Group 2, Census Tract 4031, Norfolk County, Massachusetts",401,75,37,44,0,12,14,22,0,12,0,12,0,12,0,12,0,12,0,12,14,21,14,22,0,12,94,87,0,12,54,45,174,77
1500000US250214031003,250214031003,"Block Group 3, Census Tract 4031, Norfolk County, Massachusetts",220,55,0,12,0,12,0,12,0,12,0,12,12,20,0,12,0,12,0,12,25,28,0,12,52,53,28,31,14,24,24,33,65,50
1500000US250214031004,250214031004,"Block Group 4, Census Tract 4031, Norfolk County, Massachusetts",424,77,14,23,0,12,16,24,0,12,0,12,0,12,0,12,0,12,15,24,0,12,18,29,19,30,53,52,28,40,62,45,199,64
1500000US250214031005,250214031005,"Block Group 5, Census Tract 4031, Norfolk County, Massachusetts",361,68,0,12,0,12,27,30,0,12,0,12,0,12,0,12,0,12,0,12,14,23,55,42,35,39,54,49,13,21,53,44,110,59
1500000US250214031006,250214031006,"Block Group 6, Census Tract 4031, Norfolk County, Massachusetts",356,59,0,12,0,12,0,12,0,12,0,12,26,29,0,12,0,12,0,12,0,12,26,42,27,23,40,46,40,35,20,30,177,64
1500000US250214031007,250214031007,"Block Group 7, Census Tract 4031, Norfolk County, Massachusetts",281,63,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,32,18,30,11,19,82,53,142,63
1500000US250214033001,250214033001,"Block Group 1, Census Tract 4033, Norfolk County, Massachusetts",372,60,0,12,0,12,10,15,0,12,0,12,16,19,9,16,17,19,18,20,19,21,18,19,18,21,86,43,15,17,43,52,103,45
1500000US250214033002,250214033002,"Block Group 2, Census Tract 4033, Norfolk County, Massachusetts",357,51,9,14,0,12,0,12,10,15,0,12,7,11,0,12,0,12,0,12,19,22,18,22,25,23,61,33,23,20,95,50,90,34
1500000US250214033003,250214033003,"Block Group 3, Census Tract 4033, Norfolk County, Massachusetts",643,65,39,35,8,12,0,12,0,12,0,12,0,12,8,12,8,12,0,12,14,18,0,12,37,28,45,28,37,25,118,52,329,77
1500000US250214034001,250214034001,"Block Group 1, Census Tract 4034, Norfolk County, Massachusetts",512,94,25,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,29,0,12,16,24,39,45,90,47,23,28,54,46,247,102
1500000US250214034002,250214034002,"Block Group 2, Census Tract 4034, Norfolk County, Massachusetts",461,83,0,12,0,12,0,12,18,28,0,12,0,12,0,12,19,30,0,12,38,59,14,24,57,46,66,39,31,36,17,20,201,96
1500000US250214034003,250214034003,"Block Group 3, Census Tract 4034, Norfolk County, Massachusetts",580,134,34,38,51,50,51,48,0,12,0,12,49,78,44,50,58,84,12,19,0,12,44,42,31,34,26,34,31,38,87,55,62,50
1500000US250214034004,250214034004,"Block Group 4, Census Tract 4034, Norfolk County, Massachusetts",279,81,0,12,0,12,0,12,19,30,0,12,0,12,0,12,0,12,0,12,0,12,44,35,73,57,0,12,15,25,32,38,96,79
1500000US250214034005,250214034005,"Block Group 5, Census Tract 4034, Norfolk County, Massachusetts",601,92,52,49,40,46,35,41,16,25,0,12,16,26,37,42,31,36,19,30,42,49,31,35,35,38,14,24,27,39,50,43,156,67
1500000US250214035001,250214035001,"Block Group 1, Census Tract 4035, Norfolk County, Massachusetts",932,113,60,73,19,29,10,15,0,12,64,79,22,24,16,24,13,22,17,28,41,44,69,52,31,34,205,108,35,41,222,96,108,60
1500000US250214035002,250214035002,"Block Group 2, Census Tract 4035, Norfolk County, Massachusetts",566,91,58,66,24,28,0,12,20,30,0,12,51,50,0,12,0,12,0,12,46,43,23,26,67,53,42,37,37,37,127,72,71,60
1500000US250214035003,250214035003,"Block Group 3, Census Tract 4035, Norfolk County, Massachusetts",954,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,11,18,35,38,32,31,155,95,164,80,43,41,92,63,408,128
1500000US250214041001,250214041001,"Block Group 1, Census Tract 4041, Norfolk County, Massachusetts",635,80,57,40,8,14,0,12,9,15,8,13,0,12,7,11,0,12,24,22,48,44,23,22,60,31,76,40,44,41,82,45,189,56
1500000US250214041002,250214041002,"Block Group 2, Census Tract 4041, Norfolk County, Massachusetts",402,67,8,12,0,12,55,41,0,12,0,12,17,19,9,14,16,17,0,12,18,20,6,10,23,20,27,23,54,39,26,24,143,49
1500000US250214041003,250214041003,"Block Group 3, Census Tract 4041, Norfolk County, Massachusetts",324,50,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,34,26,36,24,16,18,102,56,127,37
1500000US250214042011,250214042011,"Block Group 1, Census Tract 4042.01, Norfolk County, Massachusetts",349,44,10,15,0,12,0,12,0,12,29,28,0,12,0,12,0,12,9,14,0,12,0,12,33,39,18,19,4,8,44,30,202,46
1500000US250214042012,250214042012,"Block Group 2, Census Tract 4042.01, Norfolk County, Massachusetts",302,44,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,27,29,23,22,0,12,17,19,225,47
1500000US250214042013,250214042013,"Block Group 3, Census Tract 4042.01, Norfolk County, Massachusetts",286,54,0,12,0,12,0,12,0,12,9,14,0,12,10,15,18,20,10,15,0,12,6,11,7,11,8,12,30,20,81,54,107,32
1500000US250214042014,250214042014,"Block Group 4, Census Tract 4042.01, Norfolk County, Massachusetts",363,57,21,25,10,17,22,25,10,16,8,13,12,19,13,19,0,12,0,12,9,14,49,41,41,31,26,24,33,23,28,22,81,47
1500000US250214042021,250214042021,"Block Group 1, Census Tract 4042.02, Norfolk County, Massachusetts",532,105,0,12,0,12,0,12,8,14,15,17,0,12,0,12,5,9,10,15,46,57,9,13,74,46,70,70,20,22,36,26,239,64
1500000US250214042022,250214042022,"Block Group 2, Census Tract 4042.02, Norfolk County, Massachusetts",368,73,18,21,13,20,0,12,37,53,11,16,12,19,0,12,0,12,0,12,0,12,4,8,0,12,51,36,16,18,34,28,172,60
1500000US250214042023,250214042023,"Block Group 3, Census Tract 4042.02, Norfolk County, Massachusetts",253,65,23,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,11,19,37,34,0,12,39,35,132,46
1500000US250214043011,250214043011,"Block Group 1, Census Tract 4043.01, Norfolk County, Massachusetts",398,50,8,12,10,15,0,12,20,20,7,12,10,15,0,12,0,12,0,12,0,12,21,23,9,14,24,21,25,24,7,11,257,54
1500000US250214043012,250214043012,"Block Group 2, Census Tract 4043.01, Norfolk County, Massachusetts",302,46,0,12,19,22,0,12,0,12,0,12,0,12,8,14,0,12,9,15,9,14,0,12,8,14,12,18,19,21,34,28,184,50
1500000US250214043013,250214043013,"Block Group 3, Census Tract 4043.01, Norfolk County, Massachusetts",399,47,9,14,8,12,0,12,0,12,9,14,0,12,9,14,0,12,0,12,0,12,7,11,31,24,0,12,21,22,102,52,203,54
1500000US250214043014,250214043014,"Block Group 4, Census Tract 4043.01, Norfolk County, Massachusetts",410,67,0,12,0,12,0,12,9,14,0,12,0,12,11,19,0,12,8,13,39,28,0,12,25,24,26,16,42,47,79,31,171,64
1500000US250214043015,250214043015,"Block Group 5, Census Tract 4043.01, Norfolk County, Massachusetts",290,56,8,12,0,12,0,12,7,10,0,12,9,14,0,12,8,12,21,24,10,16,0,12,28,25,0,12,0,12,26,24,173,74
1500000US250214043021,250214043021,"Block Group 1, Census Tract 4043.02, Norfolk County, Massachusetts",632,81,0,12,0,12,0,12,10,15,11,16,33,28,0,12,0,12,0,12,0,12,46,34,48,32,51,37,58,38,133,70,242,62
1500000US250214043022,250214043022,"Block Group 2, Census Tract 4043.02, Norfolk County, Massachusetts",296,61,14,21,0,12,15,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,19,39,29,12,19,10,16,47,52,147,52
1500000US250214043023,250214043023,"Block Group 3, Census Tract 4043.02, Norfolk County, Massachusetts",427,64,0,12,0,12,0,12,20,24,0,12,11,17,8,13,10,16,10,16,0,12,59,46,69,61,25,18,31,25,37,31,147,46
1500000US250214044001,250214044001,"Block Group 1, Census Tract 4044, Norfolk County, Massachusetts",535,77,33,39,7,11,94,48,0,12,44,40,12,14,28,42,18,14,0,12,0,12,17,18,9,13,12,17,63,55,50,36,148,56
